"","Accession_number","ED","edge.length","Species","Country","City","Host","Collection.date","lat","lon","extracted_precip","extracted_temp","sum_extracted_values","heterogeneity","Geo_location","num_occurrences","DR"
"990","MK540982.1",0.00272940056462393,0.00318460702562526,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","2008",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,366.380813780548
"991","MK540948.1",0.0026806110900771,0.00331642441478759,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","2001",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,373.049266154919
"992","MK540987.1",0.0024814223318849,0.00338061924765343,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","2009",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,402.99468057112
"993","MK540961.1",0.0024814223318849,0.00340491890399582,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","2003",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,402.99468057112
"994","MK540973.1",0.00268063238094099,5.79447210366808e-05,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","2006",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,373.046303219305
"995","MK540939.1",0.00398633442142364,0.00342409664325058,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","2000",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,250.857026602116
"996","MK540989.1",0.00417048978444294,0.00342409664325058,"Lyssavirus rabies","Canada"," Ontario","Bos taurus","2009",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,239.779990285619
"997","MK760702.1",0.0149108568833532,0.00387249061440266,"Lyssavirus rabies","Iran"," South Khorasan, Zirkooh","Canis lupus familiaris","29/10/2012",32,53,-15.648567199707,1.31096649169922,0,2049,"Iran:  South Khorasan, Zirkooh",1,67.0652268895707
"998","MK540899.1",0.0149108568833532,7.67306426255106e-05,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","1991",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,67.0652268895707
"999","MK540968.1",0.0117625642402402,9.49228392791435e-05,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","2005",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,85.0154761815421
"1000","MK540933.1",0.0053607930021613,0.000434271526010048,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","1999",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,186.539565992724
"1001","MK540981.1",0.0039158109891144,0.00342786127643674,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","2008",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,255.374940920261
"1002","MK540924.1",0.0039158109891144,0.00342786127643674,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","1998",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,255.374940920261
"1003","MK540905.1",0.00369720515731064,0.00386213280244679,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","1993",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,270.474576727953
"1004","MK540888.1",0.0036347865757019,0.00395705564172593,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","1990",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,275.119316959317
"1005","MK540894.1",0.0036347865757019,0.000623961768431951,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","1991",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,275.119316959317
"1006","MK540891.1",0.00654993325571281,0.0034962443222079,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","1990",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,152.673311461274
"1007","MK540935.1",0.00403622179360079,0.0034962443222079,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","1999",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,247.756454213058
"1008","MK540988.1",0.00398381062607323,0.000450615991397011,"Lyssavirus rabies","Canada"," Ontario","Bos taurus","2009",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,251.015947759967
"1009","MK540932.1",0.00383406633566815,0.00504734789813973,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","1999",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,260.819691797464
"1010","MK540959.1",0.00247439519403762,0.00504734789813973,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","2002",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,404.139161929198
"1011","MK540985.1",0.00244467197312191,3.68188957505251e-05,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","2008",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,409.052834488454
"1012","MK540931.1",0.00244467197312191,9.78056352692307e-06,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","1999",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,409.052834488454
"1013","MK540963.1",0.00373981295288706,0.0043198939769903,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","2003",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,267.393052165355
"1014","MK540907.1",0.00329397144317545,0.00131437133098167,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","1995",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,303.584902677839
"1015","MK540889.1",0.00329397144317545,0.00131437133098167,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","1990",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,303.584902677839
"1016","MK540902.1",0.00392669537032453,8.84893791522762e-05,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","1993",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,254.667068792085
"1017","MK540947.1",0.00392669537032453,0.00551144766200619,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","2001",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,254.667068792085
"1018","MK540892.1",0.00660404201863232,3.43282668135083e-05,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","1990",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,151.422416329068
"1019","MK540890.1",0.00678916253894319,3.43282668135083e-05,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","1990",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,147.293571815952
"1020","MK541010.1",0.00352835171529936,0.0055457759288197,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","2018",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,283.418457310783
"1021","MK541007.1",0.00352835171529936,0.00119343673955677,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","2017",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,283.418457310783
"1022","MK541004.1",0.00352618528129774,0.00445060913194213,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","2017",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,283.59258525178
"1023","MK541011.1",0.00352618528129774,0.00222315382102439,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","2018",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,283.59258525178
"1024","MK541006.1",0.00363295342005362,0.00222745531091774,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","2017",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,275.258139694299
"1025","MK540934.1",0.00462183426986596,0.00222745531091774,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","1999",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,216.364313735767
"1026","MK540911.1",0.00462183426986596,0.000239561260517796,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","1995",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,216.364313735767
"1027","MK540900.1",0.00505865328381992,1.44704135115747e-05,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","1991",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,197.681071204958
"1028","MK540919.1",0.00505865328381992,0.000176005684765277,"Lyssavirus rabies","Canada"," Ontario","Mephitidae","1996",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,197.681071204958
"1029","MK540904.1",0.00551255312195924,0.00122573003640437,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","1993",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,181.404147565763
"1030","MK540943.1",0.00551255312195924,0.000778418696871386,"Lyssavirus rabies","Canada"," Ontario","Vulpes vulpes","2000",50.000678,-86.000977,-2.35227439913676,0.787388084366852,2244,28045.89,"Canada:  Ontario",212,181.404147565763
"1031","MN233995.1",0.010464840032096,3.47786517439002e-05,"Lyssavirus rabies","Canada"," Nunavut","Vulpes lagopus","2013",65.0377727,-92.5540791,-5.64085809115682,1.46444813676656,9661,18928.21627409,"Canada:  Nunavut",39,95.5580779957427
"1032","MN233992.1",0.010464840032096,0.00411370896438613,"Lyssavirus rabies","Canada"," Nunavut","Vulpes lagopus","2012",65.0377727,-92.5540791,-5.64085809115682,1.46444813676656,9661,18928.21627409,"Canada:  Nunavut",39,95.5580779957427
"1033","AB699220.1",0.0358102291214949,0.00411370896438613,"Lyssavirus rabies","Bangladesh"," Narayanganj","Capra hircus","12/12/2010",23.6236732,90.4988075,-201.531308364034,0.10553501471388,33789,27214.1753554502,"Bangladesh:  Narayanganj",1,27.9249818985312
"1034","KT119790.1",0.0518199724386664,8.94068039068311e-05,"Lyssavirus rabies","Cameroon"," Obala","Canis lupus familiaris","27/12/2010",4.1657131,11.5346644,267.191007216323,0.356649592334012,16251,18421.612745098,"Cameroon:  Obala",2,19.2975787701082
"1035","MK760676.1",0.0172255945687198,0.0040590808122232,"Lyssavirus rabies","Iran"," Hamadan, Hamadan","Canis lupus familiaris","13/01/2009",34.7992888,48.5152464,66.7561645507812,1.40402603149414,73,30601.25,"Iran:  Hamadan, Hamadan",3,58.0531485291031
"1036","MK760760.1",0.0118677814696237,0.0040590808122232,"Lyssavirus rabies","Iran"," Khuzestan, Shoshtar","Canis lupus familiaris","03/05/2014",32,53,-15.648567199707,1.31096649169922,0,2049,"Iran:  Khuzestan, Shoshtar",2,84.2617470299362
"1037","MK760756.1",0.00503880296952322,0.00492690631300142,"Lyssavirus rabies","Iran"," Khuzestan, Ahvaz","Canis lupus familiaris","15/11/2014",31.31901,48.6842,30.363510131836,1.21004486083985,178,39154,"Iran:  Khuzestan, Ahvaz",1,198.459833823314
"1038","MK760675.1",0.00503880296952322,2.60026057410934e-06,"Lyssavirus rabies","Iran"," Khuzestan, Shoshtar","Canis lupus familiaris","30/11/2008",32,53,-15.648567199707,1.31096649169922,0,2049,"Iran:  Khuzestan, Shoshtar",2,198.459833823314
"1039","MK760684.1",0.00504480371888698,0.000131059163869136,"Lyssavirus rabies","Iran"," Khuzestan, Shooshdanial","Canis lupus familiaris","29/03/2009",32,53,-15.648567199707,1.31096649169922,0,2049,"Iran:  Khuzestan, Shooshdanial",1,198.223767607876
"1040","OQ603627.1",0.0100593921871197,0.00601897692496254,"Lyssavirus rabies","Georgia"," Kakheti","Canis lupus familiaris","2022",41.737352,45.6721781,81.800763119726,0.87257557940131,35951,32987.7692307692,"Georgia:  Kakheti",26,99.4095847341978
"1041","MK760679.1",0.010081534548217,0.00509931045995826,"Lyssavirus rabies","Iran"," Hamadan, Asadabad","Canis lupus familiaris","23/04/2008",34.7870315,48.0376492,70.4094848632812,1.59313678741455,39,32183.25,"Iran:  Hamadan, Asadabad",1,99.1912486355417
"1042","OQ603645.1",0.007954752228206,0.000919666465004284,"Lyssavirus rabies","Georgia"," Samegrelo","Canis lupus familiaris","2022",42.635452,42.2487138,109.799641034197,0.769896920229325,80137,35125.3755656109,"Georgia:  Samegrelo",18,125.711017931419
"1043","OQ603639.1",0.007954752228206,0.000919666465004284,"Lyssavirus rabies","Georgia"," Samegrelo","Canis lupus familiaris","2022",42.635452,42.2487138,109.799641034197,0.769896920229325,80137,35125.3755656109,"Georgia:  Samegrelo",18,125.711017931419
"1044","MK760690.1",0.0101734415309358,0.00615003608883168,"Lyssavirus rabies","Iran"," Khuzestan, Gotvand","Canis lupus familiaris","06/03/2010",32.2449183,48.8126036,27.5870361328125,1.07272052764892,27,33617,"Iran:  Khuzestan, Gotvand",1,98.2951538040656
"1045","OQ603646.1",0.00978564915944185,0.000192855838228884,"Lyssavirus rabies","Georgia"," Samegrelo","Canis lupus familiaris","2022",42.635452,42.2487138,109.799641034197,0.769896920229325,80137,35125.3755656109,"Georgia:  Samegrelo",18,102.190461123893
"1046","OQ603659.1",0.0097743441094417,0.00613578619594218,"Lyssavirus rabies","Georgia"," Samegrelo","Canis","2022",42.635452,42.2487138,109.799641034197,0.769896920229325,80137,35125.3755656109,"Georgia:  Samegrelo",18,102.308655067099
"1047","OQ603666.1",0.0097743441094417,0.000980897312515069,"Lyssavirus rabies","Georgia"," Kakheti","Canis lupus familiaris","2022",41.737352,45.6721781,81.800763119726,0.87257557940131,35951,32987.7692307692,"Georgia:  Kakheti",26,102.308655067099
"1048","OQ603615.1",0.00999685959973492,0.00335122156459222,"Lyssavirus rabies","Georgia"," Samegrelo","Canis lupus familiaris","2022",42.635452,42.2487138,109.799641034197,0.769896920229325,80137,35125.3755656109,"Georgia:  Samegrelo",18,100.031413867863
"1049","MK760757.1",0.00999685959973492,6.45854685847249e-05,"Lyssavirus rabies","Iran"," Kermanshah, Sarepol-e Zahab","Canis lupus familiaris","16/11/2014",26.13874,58.36222,-15.010378519694,0.867811838785807,0,2865,"Iran:  Kermanshah, Sarepol-e Zahab",1,100.031413867863
"1050","OQ603612.1",0.0100071213776545,0.00173908185025017,"Lyssavirus rabies","Georgia"," Kakheti","Canis lupus familiaris","2022",41.737352,45.6721781,81.800763119726,0.87257557940131,35951,32987.7692307692,"Georgia:  Kakheti",26,99.9288369013852
"1051","OQ603636.1",0.00620829571409767,7.87650843028594e-05,"Lyssavirus rabies","Georgia"," Samegrelo","Canis lupus familiaris","2022",42.635452,42.2487138,109.799641034197,0.769896920229325,80137,35125.3755656109,"Georgia:  Samegrelo",18,161.07480153196
"1052","OQ603626.1",0.00620829571409767,0.000615163790614251,"Lyssavirus rabies","Georgia"," Samegrelo","Canis lupus familiaris","2022",42.635452,42.2487138,109.799641034197,0.769896920229325,80137,35125.3755656109,"Georgia:  Samegrelo",18,161.07480153196
"1053","OQ603665.1",0.0119837657334834,0.00104515297533306,"Lyssavirus rabies","Georgia"," Kakheti","Canis","2022",41.737352,45.6721781,81.800763119726,0.87257557940131,35951,32987.7692307692,"Georgia:  Kakheti",26,83.4462240200453
"1054","OQ603673.1",0.0083003933272155,0.00104515297533306,"Lyssavirus rabies","Georgia"," Samegrelo","Canis lupus familiaris","2022",42.635452,42.2487138,109.799641034197,0.769896920229325,80137,35125.3755656109,"Georgia:  Samegrelo",18,120.476218484873
"1055","OQ603637.1",0.00814882094145624,0.00166031676594731,"Lyssavirus rabies","Georgia"," Kvemo Kartli","Canis lupus familiaris","2022",41.5124578,44.5495369,84.3342356657535,0.831969670609829,118605,32493.1172161172,"Georgia:  Kvemo Kartli",23,122.71713996225
"1056","OQ603643.1",0.00814882094145624,0.00180366731883489,"Lyssavirus rabies","Georgia"," Samegrelo","Canis lupus familiaris","2022",42.635452,42.2487138,109.799641034197,0.769896920229325,80137,35125.3755656109,"Georgia:  Samegrelo",18,122.71713996225
"1057","OQ603629.1",0.0039624012430589,2.11646664331905e-05,"Lyssavirus rabies","Georgia"," Kvemo Kartli","Canis lupus familiaris","2022",41.5124578,44.5495369,84.3342356657535,0.831969670609829,118605,32493.1172161172,"Georgia:  Kvemo Kartli",23,252.372220443788
"1058","OQ603648.1",0.00394218062711131,0.00513372421699392,"Lyssavirus rabies","Georgia"," Kakheti","Canis lupus familiaris","2022",41.737352,45.6721781,81.800763119726,0.87257557940131,35951,32987.7692307692,"Georgia:  Kakheti",26,253.66671256075
"1059","OQ603638.1",0.00394218062711131,0.00513372421699392,"Lyssavirus rabies","Georgia"," Samegrelo","Canis lupus familiaris","2022",42.635452,42.2487138,109.799641034197,0.769896920229325,80137,35125.3755656109,"Georgia:  Samegrelo",18,253.66671256075
"1060","OQ603663.1",0.0041210010967343,7.83334149507542e-05,"Lyssavirus rabies","Georgia"," Adjara","Canis lupus familiaris","2022",41.6731508,41.9196652,100.12939287115,0.681123590027844,206306,34719.745,"Georgia:  Adjara",2,242.659484073531
"1061","OQ603679.1",0.00296695655739387,0.00176602474652992,"Lyssavirus rabies","Georgia"," Kakheti","Canis lupus familiaris","2022",41.737352,45.6721781,81.800763119726,0.87257557940131,35951,32987.7692307692,"Georgia:  Kakheti",26,337.045716934388
"1062","OQ603653.1",0.00296695655739387,0.00449875428620197,"Lyssavirus rabies","Georgia"," Kakheti","Canis lupus familiaris","2022",41.737352,45.6721781,81.800763119726,0.87257557940131,35951,32987.7692307692,"Georgia:  Kakheti",26,337.045716934388
